age,job,marital,education,default,balance,housing,loan,contact,campaign,pdays,previous,poutcome,duration,y
78,management,married,primary,no,-500.0,yes,no,cellular,2,180,1,unknown,159.0,no
36,management,married,tertiary,no,3970.0,yes,no,telephone,8,-1,1,failure,66.0,no
47,technician,married,tertiary,no,-114.0,no,no,cellular,9,-1,0,unknown,185.0,no
19,blue-collar,single,secondary,no,2084.0,no,yes,telephone,3,-1,0,unknown,96.0,no
26,retired,married,primary,no,4007.0,no,no,cellular,4,-1,0,unknown,266.0,no
30,self-employed,single,tertiary,no,2410.0,yes,no,cellular,2,180,0,unknown,66.0,no
21,technician,married,tertiary,no,2070.0,yes,yes,cellular,4,-1,0,failure,168.0,no
63,self-employed,married,secondary,no,2959.0,yes,no,cellular,4,120,0,unknown,118.0,no
76,technician,married,tertiary,no,-500.0,yes,yes,telephone,9,-1,1,unknown,284.0,no
79,technician,divorced,tertiary,no,-500.0,no,yes,cellular,5,-1,0,unknown,135.0,no
34,blue-collar,married,secondary,no,1888.0,yes,no,cellular,5,-1,0,other,207.0,no
66,technician,married,secondary,no,1044.0,no,no,cellular,4,-1,0,success,94.0,no
49,technician,single,secondary,no,837.0,no,no,cellular,2,-1,0,unknown,253.0,no
20,blue-collar,married,secondary,no,3629.0,yes,no,unknown,1,-1,0,unknown,152.0,no
23,self-employed,married,tertiary,no,3473.0,no,no,cellular,3,-1,1,unknown,471.0,no
51,blue-collar,married,tertiary,no,-257.0,no,no,unknown,3,-1,0,unknown,207.0,no
44,services,single,secondary,no,2196.0,yes,no,telephone,5,90,0,unknown,162.0,yes
18,admin.,married,secondary,no,-500.0,no,no,unknown,4,60,0,unknown,200.0,no
75,services,single,secondary,no,-500.0,no,no,unknown,3,-1,3,unknown,213.0,no
63,housemaid,single,secondary,no,-207.0,no,yes,unknown,3,-1,0,failure,55.0,no
49,self-employed,married,tertiary,no,1305.0,yes,no,cellular,4,-1,0,unknown,118.0,no
79,admin.,married,secondary,no,224.0,no,no,unknown,6,-1,1,unknown,102.0,no
78,services,single,secondary,no,2212.0,yes,yes,cellular,6,-1,1,success,510.0,no
78,management,single,secondary,no,1372.0,no,yes,unknown,6,365,0,unknown,50.0,no
34,self-employed,single,tertiary,no,3405.0,yes,no,cellular,4,-1,0,unknown,158.0,no
72,blue-collar,married,secondary,no,2382.0,no,no,cellular,5,-1,1,unknown,158.0,yes
49,blue-collar,single,secondary,no,-469.0,no,no,unknown,7,-1,1,unknown,204.0,yes
63,management,single,tertiary,no,3021.0,no,no,telephone,4,90,0,unknown,233.0,no
71,technician,divorced,tertiary,no,-152.0,no,no,telephone,5,120,1,failure,139.0,no
28,blue-collar,married,tertiary,no,2141.0,yes,no,unknown,2,-1,0,failure,75.0,no
45,services,single,secondary,yes,514.0,yes,no,unknown,3,-1,0,success,280.0,no
25,admin.,single,secondary,no,3783.0,yes,no,unknown,2,-1,0,unknown,56.0,no
35,services,single,secondary,no,2716.0,yes,no,cellular,8,60,1,success,146.0,no
43,blue-collar,single,secondary,no,153.0,no,no,cellular,2,-1,1,unknown,154.0,no
71,management,single,primary,no,705.0,no,yes,telephone,1,60,0,unknown,210.0,no
71,blue-collar,married,secondary,no,7285.0,no,no,cellular,5,-1,0,other,83.0,no
42,admin.,married,secondary,no,-500.0,yes,yes,cellular,6,-1,0,unknown,310.0,no
38,blue-collar,married,tertiary,no,104.0,yes,yes,telephone,2,365,0,failure,241.0,no
50,blue-collar,single,tertiary,no,192.0,yes,no,telephone,1,120,1,unknown,217.0,no
74,retired,married,primary,no,-500.0,yes,no,cellular,3,-1,1,unknown,91.0,no
78,technician,single,secondary,no,-497.0,no,no,cellular,7,60,2,unknown,45.0,no
32,management,divorced,secondary,no,1204.0,no,yes,cellular,1,-1,0,failure,235.0,no
29,technician,divorced,secondary,no,2258.0,yes,no,telephone,2,120,1,unknown,554.0,no
61,management,single,primary,no,-500.0,no,no,cellular,5,-1,0,unknown,182.0,no
36,admin.,single,tertiary,no,497.0,yes,no,cellular,3,120,2,other,690.0,yes
30,blue-collar,married,tertiary,no,-47.0,no,yes,cellular,2,-1,0,unknown,53.0,no
19,housemaid,married,tertiary,no,-500.0,no,yes,unknown,1,30,0,unknown,183.0,yes
42,blue-collar,married,secondary,no,3192.0,yes,no,cellular,1,-1,0,unknown,17.0,no
42,technician,single,tertiary,no,23.0,no,no,unknown,7,-1,1,unknown,77.0,no
52,services,married,tertiary,yes,-500.0,yes,no,cellular,6,60,0,unknown,295.0,no
30,retired,married,secondary,no,2984.0,no,no,cellular,5,-1,0,unknown,18.0,no
62,management,single,primary,no,3652.0,no,no,cellular,6,90,0,unknown,235.0,no
60,entrepreneur,married,secondary,no,1828.0,no,no,cellular,2,180,0,failure,254.0,no
46,self-employed,single,secondary,no,-294.0,no,no,cellular,1,-1,1,unknown,68.0,no
29,blue-collar,married,tertiary,no,900.0,yes,no,cellular,4,90,0,other,173.0,no
49,blue-collar,single,secondary,no,221.0,no,no,cellular,3,-1,1,success,83.0,no
59,blue-collar,married,tertiary,no,1311.0,yes,no,cellular,1,30,1,unknown,280.0,no
41,blue-collar,single,secondary,no,2689.0,no,no,unknown,4,120,1,unknown,348.0,no
34,services,single,primary,no,1355.0,yes,no,cellular,2,-1,1,unknown,108.0,no
49,admin.,married,secondary,no,1394.0,yes,no,unknown,5,-1,0,unknown,121.0,no
40,blue-collar,married,primary,no,476.0,yes,no,unknown,4,-1,1,unknown,107.0,no
42,technician,divorced,tertiary,no,2597.0,no,yes,cellular,7,-1,0,unknown,130.0,no
39,unemployed,married,secondary,no,2063.0,yes,no,cellular,1,-1,0,failure,80.0,no
36,management,single,secondary,no,-500.0,yes,no,telephone,2,30,0,unknown,177.0,no
62,management,married,secondary,no,-500.0,no,no,cellular,4,90,0,unknown,108.0,no
46,student,single,tertiary,no,803.0,no,yes,cellular,7,-1,0,unknown,293.0,no
46,admin.,married,secondary,no,3147.0,yes,no,cellular,7,365,2,unknown,135.0,no
58,management,married,primary,no,3500.0,no,no,cellular,3,-1,0,other,476.0,no
40,admin.,married,tertiary,no,2773.0,no,no,cellular,2,-1,0,unknown,355.0,no
24,entrepreneur,married,primary,no,1129.0,yes,no,cellular,4,-1,1,unknown,327.0,no
70,unemployed,married,secondary,no,4037.0,no,no,cellular,4,60,1,unknown,42.0,no
21,student,single,secondary,no,100.0,no,no,unknown,2,-1,0,unknown,249.0,no
53,unemployed,single,secondary,no,786.0,no,no,unknown,4,-1,0,other,272.0,no
34,services,divorced,secondary,no,-500.0,no,no,unknown,3,-1,0,success,34.0,no
31,self-employed,single,primary,no,778.0,yes,no,cellular,2,-1,1,success,279.0,yes
20,student,single,secondary,no,-151.0,yes,no,cellular,5,-1,0,unknown,121.0,no
73,services,married,secondary,no,4168.0,no,no,unknown,1,-1,0,unknown,82.0,yes
44,management,divorced,secondary,no,3814.0,no,no,unknown,3,-1,0,other,114.0,no
39,blue-collar,married,primary,no,1514.0,yes,no,cellular,4,-1,1,unknown,198.0,no
63,retired,married,secondary,no,2241.0,yes,no,cellular,1,30,0,unknown,22.0,yes
20,blue-collar,single,tertiary,no,312.0,no,no,cellular,2,-1,1,success,119.0,no
53,management,divorced,tertiary,no,-500.0,yes,no,cellular,1,-1,0,unknown,114.0,no
48,blue-collar,married,tertiary,no,28.0,yes,no,telephone,2,30,1,other,441.0,no
52,retired,married,secondary,no,2746.0,no,no,unknown,4,180,0,unknown,162.0,no
25,blue-collar,single,secondary,no,2189.0,yes,no,cellular,4,-1,0,unknown,715.0,yes
77,blue-collar,single,secondary,yes,694.0,yes,no,unknown,4,-1,2,unknown,240.0,no
32,management,married,tertiary,no,2731.0,yes,no,cellular,2,365,0,unknown,101.0,no
60,blue-collar,single,secondary,no,553.0,no,no,cellular,5,-1,1,success,260.0,no
64,technician,married,tertiary,no,-500.0,no,no,cellular,2,30,0,unknown,219.0,no
39,management,married,secondary,no,2731.0,yes,no,telephone,4,120,0,other,366.0,no
26,blue-collar,single,secondary,no,299.0,no,yes,cellular,3,-1,1,unknown,126.0,no
36,admin.,married,tertiary,no,3248.0,yes,no,cellular,5,-1,1,unknown,189.0,no
68,technician,single,primary,no,-500.0,yes,no,unknown,4,-1,0,success,124.0,no
74,self-employed,married,tertiary,no,375.0,no,no,cellular,3,60,1,unknown,226.0,no
76,housemaid,single,secondary,no,2475.0,yes,yes,cellular,2,-1,2,unknown,120.0,no
32,blue-collar,married,tertiary,no,2289.0,no,no,cellular,5,-1,0,success,110.0,yes
55,services,divorced,secondary,no,1002.0,yes,yes,cellular,6,-1,1,unknown,45.0,no
27,technician,single,primary,no,1917.0,yes,no,cellular,2,-1,2,unknown,255.0,no
62,entrepreneur,married,tertiary,no,1652.0,yes,no,cellular,2,-1,1,unknown,242.0,no
43,blue-collar,divorced,secondary,no,-500.0,yes,no,cellular,2,-1,2,other,140.0,no
62,admin.,married,secondary,yes,745.0,yes,yes,unknown,5,180,1,unknown,373.0,no
60,admin.,married,primary,no,1809.0,no,no,cellular,4,60,2,unknown,471.0,no
79,services,divorced,tertiary,no,2311.0,no,no,unknown,3,-1,0,success,103.0,no
48,unemployed,divorced,tertiary,no,1283.0,yes,no,cellular,3,-1,0,unknown,409.0,no
39,unemployed,single,primary,no,406.0,yes,no,cellular,4,-1,0,unknown,259.0,no
50,technician,divorced,tertiary,no,-500.0,yes,no,telephone,3,-1,0,unknown,65.0,no
28,blue-collar,married,tertiary,no,2755.0,no,no,cellular,1,-1,1,unknown,182.0,no
24,unemployed,married,primary,no,2557.0,yes,no,unknown,4,-1,0,unknown,142.0,no
50,blue-collar,married,tertiary,no,3177.0,yes,no,unknown,4,90,1,unknown,499.0,no
69,blue-collar,married,primary,no,-500.0,yes,yes,cellular,1,-1,0,unknown,279.0,no
51,services,single,tertiary,no,1620.0,yes,no,cellular,2,60,0,failure,156.0,no
66,admin.,married,secondary,no,154.0,no,no,cellular,5,-1,1,unknown,150.0,no
29,technician,married,tertiary,no,1484.0,yes,no,unknown,1,90,2,unknown,148.0,no
45,unemployed,married,secondary,no,6632.0,no,yes,unknown,1,-1,0,other,206.0,no
56,student,married,secondary,no,3027.0,no,yes,cellular,2,-1,2,unknown,552.0,no
39,technician,single,tertiary,no,40.0,no,no,cellular,6,120,0,other,196.0,no
18,entrepreneur,married,tertiary,no,945.0,yes,no,cellular,5,-1,0,success,65.0,no
22,admin.,single,secondary,no,748.0,yes,yes,cellular,3,-1,0,unknown,113.0,no
75,technician,single,secondary,no,1623.0,no,no,telephone,7,-1,0,success,33.0,no
55,self-employed,married,tertiary,no,-500.0,no,no,telephone,5,-1,0,success,267.0,yes
34,technician,divorced,primary,no,1983.0,no,no,cellular,3,-1,2,unknown,135.0,no
34,blue-collar,divorced,primary,no,-500.0,no,no,unknown,3,-1,1,success,81.0,no
20,blue-collar,married,secondary,no,-500.0,yes,no,cellular,3,90,1,success,297.0,no
76,blue-collar,single,secondary,no,5003.0,yes,no,cellular,4,60,0,failure,138.0,no
24,services,married,tertiary,no,751.0,no,no,unknown,2,-1,0,unknown,57.0,no
65,technician,married,secondary,no,3967.0,yes,no,cellular,5,365,0,success,94.0,no
32,technician,single,secondary,yes,-58.0,yes,no,cellular,3,-1,0,unknown,61.0,no
38,blue-collar,single,primary,no,-500.0,no,no,cellular,3,-1,0,unknown,320.0,no
34,management,single,tertiary,no,-491.0,yes,no,cellular,5,60,0,unknown,134.0,no
69,admin.,single,primary,no,6238.0,yes,no,cellular,2,-1,1,failure,183.0,no
20,blue-collar,single,primary,no,-500.0,yes,no,cellular,3,-1,0,unknown,24.0,no
39,entrepreneur,married,tertiary,no,4598.0,yes,yes,cellular,4,-1,1,other,66.0,no
35,self-employed,married,primary,no,2021.0,yes,no,cellular,7,30,0,failure,55.0,no
34,management,married,tertiary,no,1616.0,yes,no,telephone,1,-1,0,unknown,118.0,no
29,blue-collar,married,secondary,no,53.0,yes,no,cellular,5,120,1,unknown,22.0,no
74,self-employed,single,tertiary,no,-222.0,yes,no,unknown,6,-1,0,unknown,28.0,no
41,technician,married,primary,no,2415.0,no,yes,cellular,6,-1,0,unknown,215.0,no
43,blue-collar,married,secondary,no,3775.0,no,no,cellular,3,-1,1,unknown,100.0,no
41,blue-collar,married,secondary,no,1753.0,yes,no,cellular,2,-1,0,failure,266.0,no
78,services,married,secondary,no,2731.0,yes,no,unknown,4,-1,0,success,127.0,no
39,student,married,tertiary,no,634.0,yes,no,telephone,3,-1,0,unknown,122.0,no
39,technician,married,secondary,no,5312.0,no,no,unknown,4,-1,1,success,99.0,no
38,blue-collar,married,secondary,no,1829.0,no,no,cellular,11,-1,0,unknown,24.0,no
38,retired,married,primary,no,5060.0,no,yes,cellular,7,-1,0,success,139.0,no
23,technician,married,tertiary,yes,-337.0,no,no,cellular,2,30,0,unknown,270.0,no
55,entrepreneur,divorced,tertiary,no,1319.0,yes,yes,cellular,1,-1,0,unknown,530.0,no
19,management,married,primary,no,3329.0,no,no,cellular,4,-1,1,other,139.0,no
32,unemployed,married,primary,no,1656.0,no,no,cellular,3,-1,0,failure,31.0,no
30,admin.,married,tertiary,no,2332.0,yes,no,cellular,3,-1,1,other,473.0,yes
36,services,single,tertiary,no,-360.0,yes,no,cellular,2,-1,1,failure,383.0,no
64,technician,married,secondary,no,670.0,yes,no,unknown,5,365,1,unknown,120.0,no
55,blue-collar,married,secondary,no,-176.0,no,no,telephone,2,-1,0,other,290.0,no
79,services,divorced,tertiary,no,1246.0,no,no,cellular,3,-1,0,success,273.0,no
39,management,divorced,secondary,no,1061.0,yes,no,telephone,7,30,1,unknown,179.0,no
75,technician,married,tertiary,no,448.0,yes,no,cellular,3,365,0,failure,182.0,no
20,technician,married,tertiary,no,2538.0,yes,no,cellular,6,90,0,other,167.0,no
49,technician,married,tertiary,no,-500.0,yes,no,cellular,4,60,0,unknown,48.0,no
67,admin.,married,tertiary,no,-500.0,yes,yes,cellular,8,120,1,other,272.0,no
50,student,married,tertiary,no,371.0,yes,no,unknown,2,-1,1,unknown,324.0,no
75,technician,single,primary,no,5274.0,yes,no,cellular,1,-1,1,unknown,407.0,no
37,self-employed,married,tertiary,no,2318.0,yes,yes,cellular,1,-1,0,unknown,67.0,no
20,self-employed,married,secondary,no,-123.0,yes,yes,telephone,4,-1,0,unknown,129.0,no
65,admin.,married,secondary,no,2201.0,yes,no,cellular,3,-1,0,unknown,56.0,no
22,technician,married,secondary,no,1159.0,yes,yes,unknown,2,-1,1,other,152.0,yes
65,admin.,married,secondary,no,2098.0,no,no,telephone,3,30,1,success,120.0,no
63,blue-collar,married,secondary,no,2985.0,yes,no,unknown,5,-1,1,failure,245.0,no
70,technician,married,secondary,no,1748.0,no,no,telephone,3,-1,0,other,323.0,no
47,technician,married,primary,no,1617.0,no,no,unknown,3,90,0,unknown,18.0,no
73,unemployed,married,secondary,no,4076.0,no,no,cellular,8,-1,0,unknown,324.0,no
28,management,single,secondary,no,2371.0,no,no,cellular,4,-1,0,unknown,332.0,no
44,blue-collar,married,secondary,no,1751.0,no,no,cellular,4,60,1,unknown,126.0,no
25,management,married,secondary,no,1476.0,yes,no,cellular,1,-1,0,unknown,93.0,no
65,admin.,single,tertiary,no,381.0,no,no,cellular,6,60,1,unknown,299.0,no
62,technician,single,tertiary,no,-500.0,yes,no,cellular,3,90,0,unknown,32.0,no
67,retired,married,secondary,no,2607.0,no,no,cellular,5,-1,1,unknown,76.0,no
65,housemaid,married,secondary,no,3698.0,no,yes,cellular,5,30,0,failure,94.0,no
37,admin.,married,secondary,no,2170.0,no,no,cellular,2,-1,0,unknown,221.0,no
22,housemaid,married,secondary,no,2419.0,yes,no,cellular,6,30,0,unknown,236.0,no
75,technician,single,primary,no,-197.0,yes,no,cellular,4,-1,0,unknown,233.0,no
48,services,married,tertiary,no,327.0,no,no,cellular,2,-1,2,unknown,137.0,no
23,admin.,married,primary,no,-500.0,no,no,cellular,7,-1,0,unknown,305.0,no
75,blue-collar,married,tertiary,no,951.0,yes,yes,cellular,1,-1,0,unknown,675.0,no
79,entrepreneur,married,primary,no,3170.0,yes,no,cellular,2,180,1,unknown,107.0,no
45,admin.,married,tertiary,no,145.0,no,no,cellular,4,-1,0,unknown,516.0,yes
65,technician,married,secondary,yes,1266.0,no,no,cellular,6,-1,0,unknown,274.0,no
20,services,married,tertiary,no,2664.0,yes,no,cellular,3,-1,0,unknown,258.0,no
23,admin.,divorced,tertiary,no,3575.0,no,no,cellular,4,-1,1,unknown,151.0,yes
35,technician,single,primary,no,-500.0,yes,no,cellular,6,30,0,unknown,186.0,no
58,entrepreneur,divorced,primary,no,542.0,yes,no,cellular,3,60,0,unknown,179.0,no
26,blue-collar,single,secondary,no,71.0,no,no,unknown,3,-1,1,unknown,596.0,no
20,retired,divorced,primary,no,-178.0,yes,no,unknown,7,180,1,unknown,112.0,no
59,admin.,divorced,primary,no,711.0,yes,no,cellular,2,-1,1,other,82.0,no
65,management,married,tertiary,no,-500.0,no,yes,cellular,2,30,1,unknown,94.0,no
63,technician,married,secondary,no,738.0,no,no,cellular,3,60,0,unknown,169.0,no
67,technician,married,primary,no,1463.0,yes,no,cellular,1,-1,0,other,189.0,no
67,blue-collar,single,secondary,no,-478.0,yes,no,cellular,2,180,0,success,80.0,no
55,services,single,primary,no,533.0,yes,no,cellular,3,60,0,unknown,491.0,no
50,blue-collar,married,tertiary,no,1435.0,yes,no,telephone,4,-1,0,unknown,85.0,no
71,retired,single,primary,no,1616.0,no,no,cellular,2,-1,0,failure,112.0,no
39,blue-collar,single,secondary,no,-500.0,no,no,cellular,7,-1,0,unknown,197.0,no
24,retired,single,secondary,no,2660.0,no,no,cellular,5,120,0,unknown,249.0,no
64,blue-collar,married,tertiary,no,2704.0,yes,no,cellular,1,-1,0,unknown,47.0,no
35,technician,married,primary,no,64.0,no,no,cellular,5,-1,0,failure,542.0,no
78,technician,married,tertiary,no,4420.0,yes,no,cellular,3,180,1,unknown,147.0,yes
43,blue-collar,married,secondary,no,2220.0,yes,no,unknown,2,-1,0,success,432.0,no
70,student,single,tertiary,no,1960.0,no,yes,cellular,7,-1,0,other,200.0,no
20,admin.,married,secondary,no,2630.0,no,no,cellular,5,-1,0,unknown,106.0,no
58,services,married,tertiary,no,-459.0,yes,no,unknown,5,180,0,success,250.0,no
45,blue-collar,married,tertiary,no,764.0,no,no,unknown,4,-1,1,success,440.0,no
46,blue-collar,married,secondary,no,2512.0,no,no,cellular,5,90,0,failure,294.0,no
34,services,married,secondary,no,-36.0,yes,no,cellular,5,-1,0,unknown,306.0,no
78,management,divorced,tertiary,no,766.0,yes,no,unknown,4,-1,0,unknown,101.0,no
42,retired,married,secondary,no,2482.0,no,no,cellular,3,-1,1,unknown,205.0,no
70,retired,divorced,tertiary,no,1958.0,yes,no,cellular,3,30,1,unknown,57.0,no
44,admin.,married,tertiary,no,1438.0,yes,no,unknown,3,120,0,unknown,227.0,no
20,admin.,married,secondary,no,1513.0,no,no,unknown,2,-1,1,unknown,169.0,no
72,self-employed,divorced,secondary,yes,1085.0,no,no,unknown,3,60,0,unknown,180.0,no
29,self-employed,single,secondary,no,2935.0,yes,no,cellular,4,-1,0,unknown,148.0,no
34,admin.,single,secondary,no,5162.0,yes,no,cellular,2,-1,1,unknown,140.0,yes
71,entrepreneur,single,secondary,no,1927.0,yes,no,cellular,4,-1,0,other,80.0,no
73,self-employed,married,tertiary,no,3708.0,no,no,unknown,4,-1,1,unknown,123.0,no
74,services,single,secondary,no,614.0,yes,no,unknown,4,-1,0,unknown,361.0,no
44,technician,married,tertiary,no,173.0,no,no,cellular,4,-1,1,unknown,133.0,no
64,housemaid,single,primary,no,-19.0,no,yes,unknown,3,-1,1,unknown,178.0,no
38,retired,divorced,secondary,no,-253.0,yes,no,cellular,8,60,0,unknown,101.0,no
63,retired,single,primary,no,872.0,yes,no,unknown,3,60,0,other,243.0,no
49,blue-collar,single,primary,no,2995.0,no,no,cellular,3,-1,1,unknown,106.0,no
21,admin.,single,secondary,no,3205.0,yes,yes,cellular,6,120,0,unknown,339.0,no
43,admin.,married,tertiary,no,483.0,no,no,cellular,5,60,0,success,101.0,no
46,technician,married,secondary,no,817.0,no,no,telephone,3,-1,0,failure,46.0,no
33,blue-collar,single,secondary,no,1396.0,no,no,telephone,3,90,2,unknown,130.0,no
41,self-employed,single,secondary,no,1821.0,yes,yes,cellular,3,-1,0,success,45.0,no
49,retired,married,tertiary,no,2456.0,no,no,cellular,4,-1,0,failure,264.0,no
21,entrepreneur,single,secondary,no,682.0,yes,no,cellular,5,-1,0,unknown,101.0,no
27,technician,married,secondary,no,1039.0,no,no,unknown,7,-1,1,unknown,478.0,no
65,services,single,secondary,no,3838.0,yes,no,cellular,3,-1,0,unknown,130.0,yes
39,admin.,single,secondary,no,899.0,yes,no,cellular,2,-1,1,unknown,127.0,no
55,student,married,secondary,no,366.0,yes,no,cellular,4,-1,0,other,133.0,no
53,management,married,secondary,no,1246.0,yes,no,cellular,4,-1,0,unknown,315.0,no
52,blue-collar,single,secondary,no,1541.0,yes,no,unknown,1,-1,0,unknown,16.0,no
43,services,married,tertiary,no,-500.0,yes,yes,cellular,3,-1,0,unknown,214.0,yes
47,services,divorced,secondary,no,601.0,no,no,telephone,6,180,0,unknown,486.0,no
69,blue-collar,married,secondary,no,2156.0,yes,no,unknown,5,-1,1,failure,173.0,no
77,unemployed,married,tertiary,no,5008.0,yes,no,unknown,6,-1,0,unknown,53.0,no
33,services,married,secondary,yes,448.0,no,no,unknown,3,-1,1,unknown,385.0,yes
59,self-employed,single,tertiary,no,2777.0,no,no,unknown,2,-1,0,success,222.0,no
78,admin.,married,tertiary,yes,1723.0,yes,no,cellular,5,30,0,unknown,405.0,no
18,blue-collar,single,secondary,no,3488.0,yes,no,unknown,5,-1,1,unknown,197.0,no
66,management,divorced,tertiary,no,286.0,no,no,unknown,4,-1,0,unknown,116.0,no
